transaction_id,transaction_date,customer_id,account_type,transaction_type,amount,currency,merchant,transaction_status
122433,2022-12-31,999999,Savings,Debit,1981.84,USD,Target,Completed
122437,2023-12-23,999999,Savings,Debit,4426.87,USD,Unknown,Completed
122438,2022-12-31,2593,checking,Credit,297.06,USD,Target,Completed
122439,2022-12-31,999999,Checking,Debit,4136.77,USD,Amazon,Completed
122438,2022-09-13,999999,checking,Debit,4164.46,USD,Walmart,Completed
122439,2024-04-06,999999,Checking,Debit,2830.09,USD,Walmart,Completed
122442,2023-04-14,999999,checking,Debit,205.12,USD,Unknown,Completed
122440,2023-12-12,999999,Savings,Credit,1416.12,USD,Unknown,Completed
122444,2023-12-14,3714,Checking,Debit,780.31,USD,Target,Completed
122445,2022-01-01,4690,checking,Debit,4757.66,USD,Amazon,Completed
122444,2023-07-14,999999,Checking,Credit,1624.49,USD,Unknown,Completed
122445,2024-01-12,999999,Credit,Credit,1758.98,USD,Amazon,Completed
122447,2022-01-01,2812,Checking,Debit,607.13,USD,Amazon,Completed
122447,2022-12-31,999999,Checking,Debit,122.50,USD,Amazon,Completed
122449,2022-06-01,4099,Credit,Debit,628.61,USD,Walmart,Completed
122450,2022-06-07,999999,Savings,Debit,3978.67,USD,Walmart,Completed
122452,2022-01-03,999999,Credit,Debit,2812.48,USD,Walmart,Completed
122453,2022-01-01,999999,checking,Credit,1312.37,USD,Walmart,Completed
122453,2022-05-14,999999,Checking,Credit,4485.77,USD,Unknown,Completed
122455,2022-02-10,2967,Savings,Credit,262.07,USD,Unknown,Completed
122456,2022-07-08,999999,checking,Credit,1089.83,USD,Walmart,Completed
122456,2023-08-19,2142,Checking,Debit,4031.90,USD,Walmart,Completed
122457,2022-05-15,3840,Checking,Debit,864.49,USD,Walmart,Completed
122459,2022-03-14,2818,Checking,Credit,2997.38,USD,Walmart,Completed
122459,2022-12-31,4288,Checking,Debit,2346.34,USD,Amazon,Completed
122459,2023-03-08,999999,Credit,Credit,929.01,USD,Target,Completed
122462,2024-01-23,999999,Checking,Credit,4467.71,USD,Walmart,Completed
122461,2022-09-19,999999,Checking,Debit,3391.02,USD,Amazon,Completed
122463,2022-12-31,3726,checking,Credit,369.55,USD,Amazon,Completed
122465,2022-12-01,999999,Checking,Debit,1262.45,USD,Walmart,Completed
122466,2022-01-01,999999,Checking,Credit,995.05,USD,Walmart,Completed
122466,2024-05-17,999999,Checking,Credit,3366.62,USD,Amazon,Completed
122466,2023-07-04,4030,checking,Credit,3725.77,USD,Walmart,Completed
122468,2022-12-31,999999,checking,Credit,3902.68,USD,Unknown,Completed
122469,2022-01-01,999999,Savings,Debit,3705.64,USD,Walmart,Completed
122471,2024-03-15,999999,checking,Credit,1825.74,USD,Walmart,Completed
122472,2022-05-16,999999,Checking,Debit,2100.07,USD,Target,Completed
122473,2023-03-30,3706,Checking,Credit,4025.98,USD,Unknown,Completed
122474,2022-12-31,999999,Checking,Debit,3322.31,USD,Amazon,Completed
122473,2022-02-14,999999,Savings,Debit,1912.33,USD,Walmart,Completed
122474,2022-06-23,999999,Savings,Credit,2010.97,USD,Amazon,Completed
122476,2023-02-18,999999,Checking,Credit,653.28,USD,Unknown,Completed
122478,2022-03-18,2765,Checking,Debit,2961.27,USD,Walmart,Completed
122478,2023-01-09,999999,Checking,Debit,3297.55,USD,Target,Completed
122478,2023-12-15,2752,Savings,Credit,3538.71,USD,Target,Completed
122481,2022-01-01,999999,Credit,Debit,2614.01,USD,Unknown,Completed
122481,2022-01-01,999999,Checking,Credit,4427.64,USD,Amazon,Completed
122481,2022-12-31,4729,Checking,Debit,4479.29,USD,Walmart,Completed
122484,2022-12-31,999999,Checking,Credit,3411.62,USD,Walmart,Completed
122485,2022-12-31,999999,Checking,Credit,2597.91,USD,Amazon,Completed
122486,2023-09-16,2941,Checking,Debit,4676.79,USD,Walmart,Completed
122487,2023-03-20,2223,Savings,Credit,4207.77,USD,Target,Completed
122487,2022-05-22,2848,Credit,Credit,4527.01,USD,Amazon,Completed
122486,2022-12-31,4688,Checking,Credit,1402.21,USD,Walmart,Completed
122490,2022-01-01,2324,Checking,Debit,4597.10,USD,Target,Completed
122490,2023-05-10,2869,Savings,Debit,266.61,USD,Target,Completed
122491,2022-12-31,3387,Savings,Credit,1928.46,USD,Unknown,Completed
122492,2022-01-01,999999,Checking,Credit,1019.24,USD,Amazon,Completed
122494,2023-07-17,999999,Checking,Debit,2466.22,USD,Target,Completed
122493,2023-10-17,999999,Credit,Debit,2640.00,USD,Target,Completed
122495,2022-01-01,999999,Checking,Credit,101.99,USD,Amazon,Completed
122496,2022-12-16,2227,checking,Credit,2740.99,USD,Amazon,Completed
122497,2022-01-01,999999,Checking,Credit,1871.04,USD,Walmart,Completed
122499,2022-12-31,2401,Savings,Debit,3393.44,USD,Unknown,Completed
122499,2022-01-01,4767,Savings,Debit,3506.27,USD,Amazon,Completed
122500,2024-04-21,3965,checking,Debit,1645.85,USD,Amazon,Completed
122501,2022-01-01,3768,Credit,Debit,1199.58,USD,Amazon,Completed
122503,2023-08-08,3283,Checking,Credit,3916.60,USD,Walmart,Completed
122503,2022-01-29,999999,Checking,Credit,3270.10,USD,Unknown,Completed
122505,2022-01-01,3245,Savings,Credit,2759.92,USD,Walmart,Completed
122506,2022-12-31,3047,checking,Credit,4023.18,USD,Amazon,Completed
122507,2022-01-01,999999,Checking,Credit,3319.17,USD,Amazon,Completed
122507,2022-09-05,999999,Checking,Debit,2471.71,USD,Unknown,Completed
122509,2022-12-31,999999,checking,Credit,4540.86,USD,Target,Completed
122509,2022-12-22,999999,checking,Debit,1980.05,USD,Target,Completed
122510,2022-04-19,999999,Checking,Credit,3949.62,USD,Amazon,Completed
122512,2022-12-31,999999,Savings,Credit,3318.21,USD,Amazon,Completed
122511,2022-01-01,999999,Savings,Debit,346.08,USD,Target,Completed
122514,2022-01-01,999999,Checking,Credit,2273.56,USD,Target,Completed
122513,2022-01-01,999999,checking,Debit,3059.44,USD,Walmart,Completed
122514,2022-12-31,4449,Checking,Credit,3040.10,USD,Walmart,Completed
122516,2022-08-23,2192,Savings,Credit,4228.09,USD,Unknown,Completed
122518,2022-02-16,3517,Checking,Debit,3075.47,USD,Unknown,Completed
122519,2022-10-10,3423,Credit,Debit,3372.69,USD,Amazon,Completed
122518,2022-06-23,999999,Savings,Credit,4714.99,USD,Amazon,Completed
122519,2023-04-01,2993,Checking,Credit,291.43,USD,Amazon,Completed
122521,2022-12-31,3926,Savings,Credit,288.42,USD,Target,Completed
122520,2023-12-11,999999,checking,Debit,3088.36,USD,Unknown,Completed
122523,2023-08-15,4973,checking,Credit,4941.69,USD,Walmart,Completed
122525,2023-02-03,999999,Credit,Credit,1731.13,USD,Unknown,Completed
122525,2022-02-05,999999,Credit,Credit,3014.01,USD,Target,Completed
122525,2024-04-16,999999,Checking,Debit,854.41,USD,Walmart,Completed
122528,2023-07-05,4932,checking,Debit,2565.17,USD,Unknown,Completed
122529,2023-05-26,2283,Savings,Credit,4887.21,USD,Unknown,Completed
122530,2023-01-17,2915,Checking,Debit,280.91,USD,Unknown,Completed
122530,2022-01-01,2519,Savings,Debit,4105.24,USD,Amazon,Completed
122531,2022-12-31,999999,Checking,Credit,2298.97,USD,Walmart,Completed
122532,2023-09-01,2657,Checking,Credit,1104.84,USD,Amazon,Completed
122534,2022-12-31,999999,Savings,Debit,4269.76,USD,Target,Completed
122535,2022-10-14,999999,Savings,Credit,3005.88,USD,Walmart,Completed
122535,2022-09-06,999999,Credit,Debit,3513.28,USD,Amazon,Completed
122537,2022-05-16,999999,Checking,Debit,3195.32,USD,Walmart,Completed
122537,2022-02-17,4157,Savings,Credit,5.85,USD,Unknown,Completed
122538,2022-07-25,999999,Checking,Debit,1548.73,USD,Target,Completed
122540,2024-06-11,999999,Checking,Debit,4646.68,USD,Walmart,Completed
122541,2022-11-17,999999,Checking,Debit,4884.40,USD,Target,Completed
122540,2024-05-07,4747,Checking,Debit,431.12,USD,Unknown,Completed
122543,2024-03-07,999999,checking,Debit,4873.73,USD,Amazon,Completed
122543,2022-02-20,999999,Checking,Debit,1303.79,USD,Unknown,Completed
122544,2022-01-29,999999,Checking,Credit,3719.39,USD,Unknown,Completed
122546,2022-01-01,2386,Credit,Debit,2065.43,USD,Walmart,Completed
122547,2022-01-01,4765,Checking,Credit,1607.69,USD,Target,Completed
122546,2022-01-01,999999,Credit,Debit,1965.34,USD,Walmart,Completed
122548,2023-02-20,4087,Checking,Debit,3069.04,USD,Target,Completed
122550,2022-01-01,4300,Checking,Debit,1429.67,USD,Unknown,Completed
122551,2022-01-01,3853,checking,Credit,3909.89,USD,Amazon,Completed
122551,2022-01-01,999999,checking,Debit,70.98,USD,Amazon,Completed
122553,2022-12-31,2788,Checking,Debit,3366.73,USD,Walmart,Completed
122554,2022-12-31,999999,Checking,Debit,2104.39,USD,Unknown,Completed
122555,2023-10-08,999999,Checking,Debit,1610.99,USD,Target,Completed
122556,2023-04-19,999999,Savings,Debit,1007.84,USD,Walmart,Completed
122557,2023-11-13,3435,Checking,Debit,2345.60,USD,Target,Completed
122557,2023-04-25,999999,checking,Debit,4285.77,USD,Amazon,Completed
122558,2022-10-12,2144,Checking,Debit,3751.95,USD,Walmart,Completed
122560,2022-12-31,999999,checking,Debit,1753.12,USD,Amazon,Completed
122561,2022-08-11,3371,Savings,Debit,2873.72,USD,Target,Completed
122560,2022-06-24,999999,Checking,Debit,2315.60,USD,Amazon,Completed
122563,2022-10-08,999999,Savings,Credit,1941.66,USD,Target,Completed
122563,2022-11-08,999999,Checking,Debit,3175.63,USD,Unknown,Completed
122565,2023-09-22,3404,Checking,Credit,1618.84,USD,Amazon,Completed
122566,2024-05-01,999999,checking,Credit,4894.02,USD,Target,Completed
122567,2022-08-27,999999,Credit,Credit,2776.57,USD,Target,Completed
122567,2023-10-24,4572,checking,Credit,4756.91,USD,Amazon,Completed
122569,2022-10-11,999999,checking,Credit,4565.43,USD,Walmart,Completed
122568,2022-01-01,4351,Savings,Debit,31.43,USD,Unknown,Completed
122571,2022-03-06,999999,checking,Credit,1789.45,USD,Target,Completed
122572,2022-01-01,999999,checking,Credit,1924.13,USD,Amazon,Completed
122573,2024-03-26,3490,Savings,Debit,4285.88,USD,Amazon,Completed
122573,2022-12-31,4549,checking,Credit,2258.81,USD,Target,Completed
122575,2022-12-31,999999,Checking,Debit,3029.25,USD,Walmart,Completed
122575,2023-04-21,4574,Credit,Credit,1578.30,USD,Walmart,Completed
122574,2022-05-12,3280,checking,Credit,4698.75,USD,Walmart,Completed
122578,2022-10-06,999999,Checking,Debit,3807.42,USD,Walmart,Completed
122578,2023-09-20,999999,Savings,Credit,1585.96,USD,Unknown,Completed
122580,2022-01-01,2222,Checking,Credit,3816.66,USD,Walmart,Completed
122579,2022-12-31,999999,Credit,Credit,2197.26,USD,Amazon,Completed
122581,2022-05-24,999999,Checking,Credit,4827.92,USD,Target,Completed
122582,2023-06-21,999999,Checking,Credit,3819.03,USD,Walmart,Completed
122584,2022-01-01,999999,Checking,Credit,4317.49,USD,Walmart,Completed
122584,2022-12-31,999999,Savings,Debit,4004.42,USD,Amazon,Completed
122586,2023-01-06,999999,Savings,Debit,2543.99,USD,Amazon,Completed
122587,2022-12-31,4358,Credit,Debit,400.68,USD,Target,Completed
122587,2022-01-31,999999,Checking,Credit,1241.83,USD,Walmart,Completed
122589,2023-01-26,999999,checking,Debit,1347.82,USD,Amazon,Completed
122590,2022-01-01,999999,Credit,Credit,882.76,USD,Amazon,Completed
122589,2022-12-10,999999,Savings,Debit,610.97,USD,Target,Completed
122591,2022-01-01,999999,Savings,Debit,2481.04,USD,Target,Completed
122592,2022-12-31,2345,Checking,Debit,1097.90,USD,Walmart,Completed
122594,2022-12-06,4848,Checking,Debit,4649.50,USD,Walmart,Completed
122595,2022-12-31,4142,Credit,Debit,3393.91,USD,Unknown,Completed
122595,2022-01-01,999999,Checking,Credit,77.96,USD,Amazon,Completed
122597,2022-06-29,4560,Credit,Credit,575.39,USD,Walmart,Completed
122595,2022-03-26,999999,checking,Credit,3401.19,USD,Walmart,Completed
122599,2022-01-01,999999,Checking,Credit,4264.19,USD,Amazon,Completed
122599,2022-01-01,999999,Checking,Debit,34.18,USD,Target,Completed
122599,2023-02-01,999999,checking,Debit,2533.80,USD,Walmart,Completed
122601,2023-03-03,999999,Checking,Debit,798.36,USD,Walmart,Completed
122602,2022-12-31,999999,Savings,Debit,1973.68,USD,Target,Completed
122604,2023-01-17,999999,Savings,Credit,4587.25,USD,Amazon,Completed
122604,2023-04-13,999999,Savings,Debit,2534.10,USD,Target,Completed
122606,2023-02-27,999999,checking,Debit,4735.48,USD,Walmart,Completed
122606,2022-10-10,999999,checking,Debit,2016.74,USD,Walmart,Completed
122607,2022-02-04,4560,Checking,Debit,2828.88,USD,Amazon,Completed
122609,2022-01-01,2401,Savings,Debit,1305.21,USD,Walmart,Completed
122610,2022-09-24,999999,Savings,Debit,3029.72,USD,Amazon,Completed
122609,2024-02-10,4631,Savings,Credit,4404.79,USD,Walmart,Completed
122609,2022-09-18,4285,checking,Debit,4913.86,USD,Amazon,Completed
122613,2022-12-31,999999,Checking,Credit,2507.21,USD,Walmart,Completed
122614,2022-12-31,999999,Checking,Debit,1471.16,USD,Unknown,Completed
122615,2022-12-31,4323,Checking,Debit,1116.71,USD,Unknown,Completed
122616,2023-12-07,3561,Checking,Credit,3647.38,USD,Walmart,Completed
122616,2022-12-31,3151,Checking,Debit,3998.50,USD,Target,Completed
122617,2022-01-01,4855,Checking,Credit,1674.14,USD,Target,Completed
122618,2022-01-07,3324,Checking,Credit,2191.08,USD,Target,Completed
122620,2022-02-21,999999,Credit,Debit,1004.40,USD,Walmart,Completed
122621,2024-04-08,999999,Savings,Debit,3879.17,USD,Walmart,Completed
122621,2022-12-31,999999,Checking,Credit,1960.48,USD,Target,Completed
122623,2022-01-25,999999,Checking,Credit,1654.56,USD,Unknown,Completed
122624,2022-02-18,999999,Savings,Credit,2293.91,USD,Walmart,Completed
122625,2022-12-31,999999,Checking,Credit,711.47,USD,Unknown,Completed
122626,2022-02-16,999999,Savings,Credit,2707.59,USD,Amazon,Completed
122627,2022-01-01,3580,Checking,Credit,2743.74,USD,Target,Completed
122628,2022-01-01,999999,Checking,Debit,2565.54,USD,Walmart,Completed
122627,2022-12-31,999999,Checking,Debit,812.30,USD,Unknown,Completed
122630,2022-12-28,3431,checking,Debit,4121.02,USD,Walmart,Completed
122630,2024-05-22,999999,Checking,Debit,1400.97,USD,Target,Completed
122632,2022-12-31,999999,checking,Debit,3338.63,USD,Amazon,Completed
122633,2022-01-01,2606,Checking,Debit,816.28,USD,Target,Completed
122633,2023-04-18,999999,Savings,Debit,2068.99,USD,Unknown,Completed
122635,2023-06-20,3820,Checking,Debit,2033.94,USD,Walmart,Completed
122636,2022-12-31,2040,Savings,Debit,3845.07,USD,Amazon,Completed
122637,2022-01-01,999999,Checking,Debit,1659.54,USD,Walmart,Completed
122635,2024-02-04,999999,Savings,Credit,2563.28,USD,Walmart,Completed
122637,2022-12-31,2213,checking,Credit,2757.03,USD,Target,Completed
122640,2022-04-13,999999,checking,Credit,2026.21,USD,Walmart,Completed
122641,2023-12-10,999999,Savings,Credit,4577.69,USD,Amazon,Completed
122642,2022-01-01,999999,Checking,Credit,4549.46,USD,Unknown,Completed
122643,2022-12-31,2197,Checking,Debit,4927.32,USD,Walmart,Completed
122643,2022-11-18,2999,Credit,Debit,2786.14,USD,Target,Completed
122644,2022-01-01,999999,Savings,Debit,2966.19,USD,Walmart,Completed
122646,2023-06-29,999999,Savings,Debit,3724.70,USD,Walmart,Completed
122646,2022-04-24,999999,Checking,Credit,1578.32,USD,Walmart,Completed
122648,2023-11-13,999999,Savings,Credit,1852.08,USD,Amazon,Completed
122648,2023-04-01,999999,Checking,Credit,4651.55,USD,Walmart,Completed
122647,2024-06-09,999999,Checking,Credit,4305.88,USD,Walmart,Completed
122649,2022-01-01,999999,Checking,Debit,841.29,USD,Unknown,Completed
122649,2023-01-26,999999,Checking,Credit,1843.89,USD,Walmart,Completed
122652,2022-01-01,999999,checking,Debit,9.47,USD,Target,Completed
122652,2022-01-17,3462,Checking,Debit,491.56,USD,Amazon,Completed
122655,2022-12-31,3867,Savings,Debit,817.21,USD,Amazon,Completed
122656,2024-06-07,999999,Checking,Debit,3634.23,USD,Walmart,Completed
122657,2023-09-05,999999,Credit,Debit,1371.28,USD,Target,Completed
122658,2024-04-04,999999,Credit,Debit,3310.93,USD,Amazon,Completed
122658,2023-03-11,2396,checking,Credit,3674.40,USD,Walmart,Completed
122660,2022-05-04,999999,Savings,Credit,188.52,USD,Target,Completed
122660,2023-04-20,2150,Savings,Credit,1357.71,USD,Walmart,Completed
122662,2022-01-01,4171,checking,Debit,1810.50,USD,Target,Completed
122662,2023-01-02,999999,Checking,Credit,2671.23,USD,Unknown,Completed
122661,2022-01-01,999999,Savings,Credit,2065.48,USD,Unknown,Completed
122665,2024-01-09,999999,Savings,Credit,1049.44,USD,Amazon,Completed
122664,2022-01-01,999999,Checking,Credit,2279.28,USD,Unknown,Completed
122665,2022-12-31,999999,Checking,Debit,34.75,USD,Target,Completed
122668,2023-07-06,999999,Credit,Credit,4949.92,USD,Walmart,Completed
122667,2022-12-31,2033,Savings,Credit,3898.79,USD,Amazon,Completed
122670,2022-12-31,4537,checking,Debit,3177.20,USD,Walmart,Completed
122671,2024-04-07,4213,Savings,Debit,3512.97,USD,Amazon,Completed
122671,2022-12-07,2009,Savings,Debit,1632.33,USD,Target,Completed
122673,2022-12-31,3174,Checking,Debit,2374.95,USD,Walmart,Completed
122674,2022-11-06,999999,checking,Debit,686.52,USD,Unknown,Completed
122675,2023-12-03,2551,Savings,Debit,188.70,USD,Amazon,Completed
122675,2022-12-31,999999,Checking,Credit,451.73,USD,Walmart,Completed
122676,2023-10-17,3460,Checking,Credit,1118.37,USD,Target,Completed
122678,2022-01-01,3327,Checking,Credit,3718.07,USD,Walmart,Completed
122678,2022-01-01,3096,Checking,Debit,1017.23,USD,Walmart,Completed
122680,2023-02-11,999999,Savings,Credit,3009.78,USD,Target,Completed
122681,2023-08-30,3057,Savings,Debit,894.12,USD,Walmart,Completed
122682,2022-01-01,999999,Credit,Debit,702.04,USD,Target,Completed
122682,2023-12-18,2255,Checking,Credit,2704.52,USD,Target,Completed
122683,2022-12-31,4090,Credit,Debit,1347.78,USD,Target,Completed
122683,2024-01-01,999999,Checking,Debit,2473.89,USD,Unknown,Completed
122685,2022-07-09,999999,Checking,Debit,55.56,USD,Unknown,Completed
122687,2022-12-06,3297,Checking,Credit,1140.73,USD,Walmart,Completed
122687,2023-03-20,3188,Savings,Debit,2390.06,USD,Amazon,Completed
122688,2022-07-01,999999,checking,Debit,4145.24,USD,Target,Completed
122688,2022-01-01,2878,Savings,Credit,1630.95,USD,Walmart,Completed
122690,2023-03-03,999999,checking,Credit,3467.10,USD,Target,Completed
122692,2022-12-31,999999,Checking,Credit,2030.30,USD,Unknown,Completed
122693,2022-09-19,999999,checking,Credit,1007.21,USD,Target,Completed
122692,2023-11-13,2752,Savings,Credit,4170.21,USD,Unknown,Completed
122695,2022-03-31,999999,checking,Debit,2494.25,USD,Walmart,Completed
122696,2022-01-01,999999,Checking,Debit,3455.95,USD,Amazon,Completed
122697,2022-12-31,2361,Checking,Debit,4972.55,USD,Walmart,Completed
122697,2022-07-28,999999,Savings,Debit,738.26,USD,Target,Completed
122698,2022-01-01,999999,checking,Debit,3216.96,USD,Amazon,Completed
122699,2022-02-04,3839,Credit,Credit,3843.94,USD,Walmart,Completed
122700,2022-01-01,4083,Checking,Credit,2836.46,USD,Amazon,Completed
122702,2023-04-30,3649,Checking,Debit,3514.31,USD,Walmart,Completed
122702,2022-09-29,999999,Checking,Credit,3020.90,USD,Target,Completed
122703,2024-06-12,999999,checking,Debit,3240.23,USD,Walmart,Completed
122704,2023-01-04,999999,Checking,Debit,2093.77,USD,Amazon,Completed
122706,2022-12-31,3090,Checking,Debit,3953.00,USD,Walmart,Completed
122706,2022-12-31,999999,Savings,Credit,902.49,USD,Amazon,Completed
122707,2022-03-08,2008,Checking,Debit,312.06,USD,Amazon,Completed
122708,2022-12-31,3577,Savings,Debit,1427.45,USD,Unknown,Completed
122709,2022-06-18,999999,checking,Debit,3574.51,USD,Unknown,Completed
122710,2022-10-18,999999,Savings,Credit,4693.49,USD,Unknown,Completed
122712,2023-07-19,999999,Checking,Credit,1441.77,USD,Target,Completed
122713,2022-01-01,999999,Credit,Debit,523.10,USD,Walmart,Completed
122714,2022-01-01,2122,Checking,Credit,3293.34,USD,Target,Completed
122714,2022-06-25,999999,Credit,Debit,3100.83,USD,Amazon,Completed
122716,2022-06-26,999999,Checking,Credit,106.53,USD,Unknown,Completed
122716,2022-12-31,999999,Checking,Debit,1705.96,USD,Amazon,Completed
122718,2022-01-01,2698,Checking,Debit,2696.48,USD,Walmart,Completed
122718,2022-06-04,999999,Checking,Debit,972.36,USD,Target,Completed
122719,2022-01-01,999999,checking,Debit,2525.69,USD,Unknown,Completed
122720,2023-09-19,999999,Savings,Credit,886.96,USD,Amazon,Completed
122722,2024-02-09,999999,Credit,Credit,4156.33,USD,Amazon,Completed
122720,2022-01-01,999999,Credit,Credit,3177.78,USD,Amazon,Completed
122724,2022-06-17,999999,Savings,Credit,3891.78,USD,Unknown,Completed
122724,2022-01-01,2083,checking,Debit,1255.82,USD,Walmart,Completed
122726,2022-08-20,999999,Checking,Credit,1592.16,USD,Amazon,Completed
122723,2022-12-31,999999,Checking,Debit,1154.70,USD,Walmart,Completed
122728,2023-06-13,3582,checking,Debit,1408.84,USD,Walmart,Completed
122729,2024-02-01,999999,Checking,Debit,2178.35,USD,Target,Completed
122730,2022-12-31,999999,Savings,Credit,1209.03,USD,Walmart,Completed
122730,2022-12-31,999999,Credit,Credit,3309.73,USD,Target,Completed
122732,2022-12-31,3095,Checking,Credit,2913.55,USD,Target,Completed
122733,2023-09-03,999999,Savings,Debit,3384.65,USD,Amazon,Completed
122734,2023-10-17,999999,Savings,Debit,4795.36,USD,Target,Completed
122732,2022-12-31,4130,checking,Credit,4402.87,USD,Walmart,Completed
122736,2022-06-23,999999,checking,Debit,2679.35,USD,Unknown,Completed
122737,2022-12-09,999999,checking,Credit,3335.37,USD,Walmart,Completed
122738,2022-12-31,999999,checking,Debit,1296.98,USD,Amazon,Completed
122738,2022-03-23,999999,Checking,Debit,2499.43,USD,Amazon,Completed
122739,2022-01-16,4326,Credit,Credit,1975.09,USD,Amazon,Completed
122740,2022-07-03,999999,Checking,Debit,2937.22,USD,Walmart,Completed
122741,2023-12-01,3771,Checking,Credit,130.48,USD,Walmart,Completed
122743,2022-01-01,999999,Checking,Credit,1551.87,USD,Walmart,Completed
122743,2022-12-31,3876,Checking,Credit,2909.59,USD,Target,Completed
122744,2023-06-09,999999,checking,Debit,4822.09,USD,Target,Completed
122744,2022-01-01,999999,Savings,Debit,2894.93,USD,Unknown,Completed
122744,2022-08-17,999999,checking,Credit,4442.79,USD,Walmart,Completed
122747,2022-09-03,3908,Checking,Credit,1958.83,USD,Amazon,Completed
122748,2022-06-11,999999,Savings,Debit,3801.45,USD,Walmart,Completed
122749,2023-01-16,999999,Checking,Debit,4115.71,USD,Amazon,Completed
122750,2022-12-31,999999,Credit,Credit,100.56,USD,Walmart,Completed
122752,2024-06-09,999999,Checking,Credit,1333.55,USD,Unknown,Completed
122752,2024-02-11,999999,Checking,Debit,4360.57,USD,Amazon,Completed
122752,2022-01-01,999999,Checking,Debit,4896.10,USD,Walmart,Completed
122753,2022-01-01,4984,Checking,Credit,1255.42,USD,Amazon,Completed
122754,2023-02-12,999999,Checking,Debit,3228.23,USD,Amazon,Completed
122755,2022-01-01,4175,Credit,Credit,701.88,USD,Target,Completed
122758,2023-03-22,999999,Credit,Credit,2774.81,USD,Target,Completed
122759,2022-12-31,999999,Checking,Debit,4464.88,USD,Walmart,Completed
122759,2022-08-30,999999,checking,Debit,2249.42,USD,Amazon,Completed
122760,2022-12-31,999999,Checking,Credit,4577.05,USD,Amazon,Completed
122762,2022-08-21,999999,Savings,Credit,2166.97,USD,Walmart,Completed
122763,2022-07-15,999999,Credit,Credit,1587.86,USD,Walmart,Completed
122763,2022-01-01,4106,checking,Debit,1017.59,USD,Amazon,Completed
122764,2022-05-06,999999,Savings,Debit,1940.02,USD,Amazon,Completed
122765,2022-12-31,4644,Checking,Debit,1098.03,USD,Target,Completed
122766,2023-03-07,999999,Savings,Credit,609.98,USD,Target,Completed
122766,2022-12-31,999999,checking,Debit,592.37,USD,Amazon,Completed
122768,2023-07-03,999999,checking,Credit,95.65,USD,Walmart,Completed
122769,2022-07-02,999999,Credit,Debit,1596.05,USD,Amazon,Completed
122771,2022-12-31,999999,Checking,Credit,2272.71,USD,Walmart,Completed
122772,2022-01-01,999999,Checking,Credit,542.20,USD,Walmart,Completed
122772,2022-01-01,2828,Checking,Debit,2766.50,USD,Amazon,Completed
122773,2022-01-01,4177,Checking,Debit,3016.33,USD,Walmart,Completed
122774,2022-01-01,4381,Checking,Credit,92.58,USD,Target,Completed
122776,2024-05-17,3916,checking,Credit,488.19,USD,Walmart,Completed
122777,2023-03-12,2327,Checking,Debit,1978.81,USD,Unknown,Completed
122777,2023-07-28,2525,Savings,Credit,699.84,USD,Target,Completed
122779,2022-02-18,999999,checking,Credit,450.52,USD,Unknown,Completed
122780,2022-01-01,2678,Savings,Debit,1977.73,USD,Target,Completed
122779,2022-12-31,2002,Credit,Credit,1903.04,USD,Amazon,Completed
122782,2022-01-01,4242,Checking,Debit,2782.50,USD,Walmart,Completed
122781,2022-08-19,999999,Checking,Debit,2256.38,USD,Unknown,Completed
122784,2022-12-31,999999,checking,Credit,4725.93,USD,Amazon,Completed
122783,2022-12-31,999999,Credit,Credit,1473.76,USD,Target,Completed
122786,2022-12-31,999999,Savings,Credit,4674.99,USD,Unknown,Completed
122786,2024-02-28,3776,Checking,Credit,2085.74,USD,Target,Completed
122788,2022-01-01,999999,checking,Debit,4222.28,USD,Walmart,Completed
122786,2022-01-01,999999,Credit,Debit,3436.11,USD,Amazon,Completed
122790,2023-09-02,999999,Savings,Credit,4127.13,USD,Walmart,Completed
122791,2022-12-31,3155,Checking,Debit,1729.59,USD,Amazon,Completed
122790,2023-01-24,999999,checking,Credit,618.92,USD,Walmart,Completed
122792,2022-02-15,999999,Credit,Debit,4914.24,USD,Unknown,Completed
122793,2022-10-24,999999,checking,Debit,3722.31,USD,Walmart,Completed
122794,2023-10-16,999999,Credit,Debit,1619.15,USD,Walmart,Completed
122796,2023-03-17,4560,Checking,Credit,2762.40,USD,Unknown,Completed
122795,2022-01-01,999999,Savings,Credit,3015.46,USD,Walmart,Completed
122797,2022-08-15,999999,Checking,Credit,1224.61,USD,Walmart,Completed
122799,2023-12-14,999999,checking,Credit,2474.32,USD,Unknown,Completed
122799,2022-05-07,999999,Checking,Debit,1050.55,USD,Target,Completed
122800,2023-11-25,999999,Checking,Credit,1917.34,USD,Target,Completed
122802,2023-06-03,999999,Checking,Credit,4841.99,USD,Walmart,Completed
122803,2022-03-20,999999,Credit,Debit,704.29,USD,Target,Completed
122804,2023-03-30,999999,checking,Credit,3107.38,USD,Target,Completed
122804,2022-01-30,2042,Checking,Debit,3018.09,USD,Target,Completed
122806,2024-03-29,999999,Checking,Debit,1364.91,USD,Target,Completed
122807,2024-03-20,999999,Checking,Credit,4911.38,USD,Amazon,Completed
122808,2022-03-10,999999,Credit,Debit,933.28,USD,Walmart,Completed
122808,2022-12-31,999999,Checking,Debit,1384.12,USD,Amazon,Completed
122810,2024-02-25,999999,Checking,Credit,359.40,USD,Walmart,Completed
